"entity_id","study_id"
"IK_VOBYAKCXGQQFLR-LSJOCFKGSA-N","MTBLS11904"
"IK_VOCBWIIFXDYGNZ-IXKNJLPQSA-N","MTBLS11904"
"IK_VOOYTQRREPYRIW-UHFFFAOYSA-N","MTBLS11904"
"IK_VOZHMAYHYHEWBW-NVOOAVKYSA-N","MTBLS11904"
"IK_VPAOSFFTKWUGAD-TVKJYDDYSA-N","MTBLS11904"
"IK_VPGRYOFKCNULNK-ACXQXYJUSA-N","MTBLS11904"
"IK_VPKCCODFKUZEMT-KZVLABISSA-N","MTBLS11904"
"IK_VQASKUSHBVDKGU-UHFFFAOYSA-N","MTBLS11904"
"IK_VQDBNKDJNJQRDG-UHFFFAOYSA-N","MTBLS11904"
"IK_VQPVVWAFTIFKDD-LURJTMIESA-N","MTBLS11904"
"IK_VRBFTYUMFJWSJY-UHFFFAOYSA-N","MTBLS11904"
"IK_VRCGDJCVKWWRME-UHFFFAOYSA-N","MTBLS11904"
"IK_VSDWHZGJGWMIRN-UHFFFAOYSA-N","MTBLS11904"
"IK_VSLCIGXQLCYQTD-NPJQDHAYSA-N","MTBLS11904"
"IK_VSMOENVRRABVKN-QMMMGPOBSA-N","MTBLS11904"
"IK_VSOJKDUWYQCWFM-UHFFFAOYSA-N","MTBLS11904"
"IK_VSTZVCJQGSLNLL-UHFFFAOYSA-N","MTBLS11904"
"IK_VTCHIESVVACVBD-DMKRFUROSA-N","MTBLS11904"
"IK_VTDZILAWJJXPEL-UHFFFAOYSA-N","MTBLS11904"
"IK_VTJXFTPMFYAJJU-UHFFFAOYSA-N","MTBLS11904"
"IK_VTXNIAJKDLEHGX-UHFFFAOYSA-N","MTBLS11904"
"NO_INCHIKEY__16 23 24 25 tetrahydroxydammar 13 17 en 3 one","MTBLS11904"
"IK_VUALREFPJJODHZ-JTCHKQLLSA-N","MTBLS11904"
"IK_VUNOFAIHSALQQH-UHFFFAOYSA-N","MTBLS11904"
"IK_VUUOTOOJGWQGRY-OEOQYRPPSA-N","MTBLS11904"
"IK_VUWCGGOBVYCOMA-UHFFFAOYSA-N","MTBLS11904"
"IK_VVEULVVIJNQTMD-OJZQPWLLSA-N","MTBLS11904"
"IK_VVLXCWVSSLFQDS-QWRGUYRKSA-N","MTBLS11904"
"IK_VVPRQWTYSNDTEA-LLVKDONJSA-N","MTBLS11904"
"IK_VVQNEPGJFQJSBK-UHFFFAOYSA-N","MTBLS11904"
"IK_VVUVJGRVEYHIHC-UHFFFAOYSA-N","MTBLS11904"
"IK_VWEHHIHNZFXYIU-NAJHMEIQSA-N","MTBLS11904"
"IK_VWTPJNGTEYZXFV-ZWKQNVPVSA-N","MTBLS11904"
"IK_VWWQXMAJTJZDQX-UYBVJOGSSA-N","MTBLS11904"
"IK_VWYVABSAUVXYNS-UHFFFAOYSA-N","MTBLS11904"
"IK_VXBLCLVRWCLEOX-BFYSZXNBSA-N","MTBLS11904"
"IK_VXIXUWQIVKSKSA-UHFFFAOYSA-N","MTBLS11904"
"IK_VXQBJTKSVGFQOL-UHFFFAOYSA-N","MTBLS11904"
"NO_INCHIKEY__4 acetyl 2 methoxyphenyl 6 o 6 deoxy l mannopyranosyl d glucopyranoside","MTBLS11904"
"IK_VXUOFDJKYGDUJI-OAQYLSRUSA-N","MTBLS11904"
"IK_VYFLJWHRKHRHBR-CGLJIMKOSA-N","MTBLS11904"
"IK_VYFYYTLLBUKUHU-UHFFFAOYSA-N","MTBLS11904"
"NO_INCHIKEY__5 hydroxymethyl 4 methoxy 2 5h furanone","MTBLS11904"
"IK_VYIRVAXUEZSDNC-RDJLEWNRSA-N","MTBLS11904"
"IK_VYMDGNCVAMGZFE-UHFFFAOYSA-N","MTBLS11904"
"IK_VYUIKSFYFRVQLF-YLNAYWRASA-N","MTBLS11904"
"IK_VYYMKBGJOHEYSB-ZKQZXHNPSA-N","MTBLS11904"
"IK_VZCYOOQTPOCHFL-OWOJBTEDSA-N","MTBLS11904"
"IK_VZCYOOQTPOCHFL-UPHRSURJSA-N","MTBLS11904"
"IK_VZFRNCSOCOPNDB-AOKDLOFSSA-N","MTBLS11904"
"IK_VZJHQHUOVIDRCF-UHFFFAOYSA-N","MTBLS11904"
"IK_WAAPEIZFCHNLKK-PELKAZGASA-N","MTBLS11904"
"IK_WAZYDHAWJWFGBD-LMJTUUMUSA-N","MTBLS11904"
"IK_WBBQTNCISCKUMU-IUQGRGSQSA-N","MTBLS11904"
"IK_WBIICVGYYRRURR-UHFFFAOYSA-N","MTBLS11904"
"IK_WBOMIOWRFSPZMC-AYICAFKVSA-N","MTBLS11904"
"IK_WBSMIPAMAXNXFS-UHFFFAOYSA-N","MTBLS11904"
"IK_WBYWAXJHAXSJNI-VOTSOKGWSA-N","MTBLS11904"
"IK_WCQFXNQALHURHS-BUHFOSPRSA-N","MTBLS11904"
"IK_WDEABJKSGGRCQA-UHFFFAOYSA-N","MTBLS11904"
"IK_WDLWHQDACQUCJR-PBFPGSCMSA-N","MTBLS11904"
"IK_WDNOQSUMHJTAOV-RAUWIWGKSA-N","MTBLS11904"
"IK_WEQJQNWXCSUVMA-NEPJUHHUSA-N","MTBLS11904"
"IK_WEWBWVMTOYUPHH-QHAQEBJBSA-N","MTBLS11904"
"IK_WEYCUJKFHUWUDC-BSNNDZOISA-N","MTBLS11904"
"IK_WFTPSUGFEZHCGU-UHFFFAOYSA-N","MTBLS11904"
"IK_WFUAUEQXPVNAEF-ZJDVBMNYSA-N","MTBLS11904"
"IK_WGFOBBZOWHGYQH-MXHNKVEKSA-N","MTBLS11904"
"IK_WGGPVIRCYGIRPH-XHATVUSISA-N","MTBLS11904"
"IK_WGNAKZGUSRVWRH-UHFFFAOYSA-N","MTBLS11904"
"IK_WHBMMWSBFZVSSR-UHFFFAOYSA-N","MTBLS11904"
"IK_WHMOBEGYTDWMIG-BSWAIDMHSA-N","MTBLS11904"
"IK_WHNWPMSKXPGLAX-UHFFFAOYSA-N","MTBLS11904"
"IK_WHOOUMGHGSPMGR-UHFFFAOYSA-N","MTBLS11904"
"IK_WHSXTWFYRGOBGO-UHFFFAOYSA-N","MTBLS11904"
"IK_WHUUTDBJXJRKMK-VKHMYHEASA-N","MTBLS11904"
"IK_WILFXLMJFSKQRP-ZDUSSCGKSA-N","MTBLS11904"
"IK_WJAJPNHVVFWKKL-UHFFFAOYSA-N","MTBLS11904"
"IK_WJHRAVIQWFQMKF-UHFFFAOYSA-N","MTBLS11904"
"IK_WJSAFQZKYVRPGM-PABFRNLHSA-N","MTBLS11904"
"IK_WJSDHUCWMSHDCR-VMPITWQZSA-N","MTBLS11904"
"IK_WKBALTUBRZPIPZ-UHFFFAOYSA-N","MTBLS11904"
"IK_WKMBZTIVAJAWBA-UHFFFAOYSA-N","MTBLS11904"
"IK_WKQNRCYKYCKESD-YVHLTTHBSA-N","MTBLS11904"
"IK_WKWLFVVHPPHSPJ-QNBJRWHPSA-N","MTBLS11904"
"IK_WKZWTZTZWGWEGE-UHFFFAOYSA-N","MTBLS11904"
"IK_WLGDDELKYAWBBL-UHFFFAOYSA-N","MTBLS11904"
"IK_WLJVXDMOQOGPHL-UHFFFAOYSA-N","MTBLS11904"
"IK_WLRVSRJKZYZCJY-UHFFFAOYSA-N","MTBLS11904"
"IK_WLXCRBOZJKAXCC-UHFFFAOYSA-N","MTBLS11904"
"IK_WMJJBPKYVQALFE-DYYSOKHRSA-N","MTBLS11904"
"IK_WMUMHAZHWIUBPN-UONOGXRCSA-N","MTBLS11904"
"IK_WMUMZOAFCDOTRW-OVEHVULHSA-N","MTBLS11904"
"IK_WNFXUXZJJKTDOZ-OAHLLOKOSA-N","MTBLS11904"
"IK_WNLRTRBMVRJNCN-UHFFFAOYSA-N","MTBLS11904"
"IK_WNSUMUNACHNURC-UHFFFAOYSA-N","MTBLS11904"
"IK_WNYADZVDBIBLJJ-UHFFFAOYSA-N","MTBLS11904"
"IK_WOAHJDHKFWSLKE-UHFFFAOYSA-N","MTBLS11904"
"IK_WOODKECARRKLJJ-DIJRFRLPSA-N","MTBLS11904"
"IK_WPJGPAAPSBVXNU-HZJYTTRNSA-N","MTBLS11904"
"IK_WPMWEFXCIYCJSA-UHFFFAOYSA-N","MTBLS11904"
"IK_WPOCIZJTELRQMF-LFRCEIEQSA-N","MTBLS11904"
"IK_WPTTVJLTNAWYAO-KPOXMGGZSA-N","MTBLS11904"
"IK_WPYMKLBDIGXBTP-UHFFFAOYSA-N","MTBLS11904"
"IK_WQGWDDDVZFFDIG-UHFFFAOYSA-N","MTBLS11904"
"IK_WQLVFSAGQJTQCK-VKROHFNGSA-N","MTBLS11904"
"IK_WQXXBAWHDQWCKL-XVFCMESISA-N","MTBLS11904"
"IK_WQXXXHMEBYGSBG-OLQVQODUSA-N","MTBLS11904"
"IK_WQXXXVRAFAKQJM-WHFBIAKZSA-N","MTBLS11904"
"IK_WQZGKKKJIJFFOK-GASJEMHNSA-N","MTBLS11904"
"IK_WQZGKKKJIJFFOK-SVZMEOIVSA-N","MTBLS11904"
"IK_WQZRAWSNEARGPQ-UHFFFAOYSA-N","MTBLS11904"
"IK_WRADPCFZZWXOTI-BMRADRMJSA-N","MTBLS11904"
"IK_WRDTXMBPHMBGIB-STECZYCISA-N","MTBLS11904"
"IK_WRNKIDLXXXIELU-IEBWSBKVSA-N","MTBLS11904"
"IK_WSFWBZJRQNTKQQ-SNAWJCMRSA-N","MTBLS11904"
"IK_WSGVTKZFVJSJOG-RCOVLWMOSA-N","MTBLS11904"
"IK_WSOXREPRCVQMSJ-UHFFFAOYSA-N","MTBLS11904"
"IK_WSWCOQWTEOXDQX-MQQKCMAXSA-N","MTBLS11904"
"IK_WTIIULQJLZEHGZ-AWFVSMACSA-L","MTBLS11904"
"IK_WTJKGGKOPKCXLL-VYOBOKEXSA-N","MTBLS11904"
"IK_WTNZLKZBPONVPE-RYKNKZFFSA-N","MTBLS11904"
"IK_WTOYNGQRGOLPNU-UHFFFAOYSA-N","MTBLS11904"
"IK_WTSNEXSNFSFTFK-DJGAMQLYSA-N","MTBLS11904"
"IK_WTWBUQJHJGUZCY-UHFFFAOYSA-N","MTBLS11904"
"IK_WVALHIPEZZNFKT-VYPHAONASA-N","MTBLS11904"
"IK_WVBBZEILYLXGFN-RBUKOAKNSA-N","MTBLS11904"
"IK_WVGALBKSWOUIEZ-XNHMFJFDSA-N","MTBLS11904"
"IK_WVMWZWGZRAXUBK-SYTVJDICSA-N","MTBLS11904"
"IK_WVTMNZAPPOMZST-JZCVQVRRSA-N","MTBLS11904"
"IK_WVULKSPCQVQLCU-BUXLTGKBSA-N","MTBLS11904"
"IK_WVVVLOJZCPRPQC-UHFFFAOYSA-N","MTBLS11904"
"IK_WWEKVOUOQUHVHS-UHFFFAOYSA-N","MTBLS11904"
"IK_WWNNZCOKKKDOPX-UHFFFAOYSA-N","MTBLS11904"
"IK_WWSWYXNVCBLWNZ-QIZQQNKQSA-N","MTBLS11904"
"IK_WWUZIQQURGPMPG-KRWOKUGFSA-N","MTBLS11904"
"IK_WWZKQHOCKIZLMA-UHFFFAOYSA-M","MTBLS11904"
"IK_WWZKQHOCKIZLMA-UHFFFAOYSA-N","MTBLS11904"
"IK_WXAADESEYPIPOB-GLRKTWBISA-N","MTBLS11904"
"IK_WXHUQVMHWUQNTG-JSWHPQHOSA-N","MTBLS11904"
"IK_WXNXCEHXYPACJF-UHFFFAOYSA-N","MTBLS11904"
"IK_WXNXCEHXYPACJF-ZETCQYMHSA-N","MTBLS11904"
"NO_INCHIKEY__gln leu glu lys","MTBLS11904"
"NO_INCHIKEY__glu trp","MTBLS11904"
"IK_WXSTZZVBULFWJM-ZETCQYMHSA-N","MTBLS11904"
"IK_WXTMDXOMEHJXQO-UHFFFAOYSA-N","MTBLS11904"
"IK_WXURHACBFYSXBI-GQKYHHCASA-N","MTBLS11904"
"NO_INCHIKEY__gly phe asn thr phe","MTBLS11904"
"IK_WYKHFQKONWMWQM-UHFFFAOYSA-N","MTBLS11904"
"IK_WYVKPHCYMTWUCW-UHFFFAOYSA-N","MTBLS11904"
"IK_WZCLAXMADUBPSG-RIXBAXMTSA-N","MTBLS11904"
"IK_WZNJWVWKTVETCG-YFKPBYRVSA-N","MTBLS11904"
"IK_WZSDNEJJUSYNSG-UHFFFAOYSA-N","MTBLS11904"
"IK_XAUDJQYHKZQPEU-KVQBGUIXSA-N","MTBLS11904"
"IK_XBDQKXXYIPTUBI-UHFFFAOYSA-N","MTBLS11904"
"IK_XBGIMYLOTRDXPK-AGXIJRPPSA-N","MTBLS11904"
"IK_XBGLCVZQMWKHFC-NMQALWILSA-N","MTBLS11904"
"NO_INCHIKEY__gpcho 2 0 18 3","MTBLS11904"
"IK_XBKGKVBBQAVORB-DVCDPERKSA-N","MTBLS11904"
"IK_XBSQTYHEGZTYJE-OETIFKLTSA-N","MTBLS11904"
"IK_XBVUKAHAVXVVAD-UHFFFAOYSA-N","MTBLS11904"
"IK_XCGYUJZMCCFSRP-UHFFFAOYSA-N","MTBLS11904"
"IK_XCIXKGXIYUWCLL-UHFFFAOYSA-N","MTBLS11904"
"IK_XCLBLPLSYOQBEP-UHFFFAOYSA-N","MTBLS11904"
"IK_XCLJRCAJSCMIND-JCTYMORFSA-N","MTBLS11904"
"IK_XCRLPASVMPBQHF-FQEVSTJZSA-N","MTBLS11904"
"IK_XDSSPSLGNGIIHP-VKHMYHEASA-N","MTBLS11904"
"IK_XEBKSQSGNGRGDW-YFHOEESVSA-N","MTBLS11904"
"IK_XECPAIJNBXCOBO-MMPJQOAZSA-N","MTBLS11904"
"IK_XEKYYIHOWASTHE-UHFFFAOYSA-N","MTBLS11904"
"IK_XEUPFPHHPCQXFV-UHFFFAOYSA-N","MTBLS11904"
"IK_XEVQXKKKAVVSMW-WRWORJQWSA-N","MTBLS11904"
"IK_XEVRBOQZSXWGQO-PAUXXPOVSA-N","MTBLS11904"
"IK_XFTRTWQBIOMVPK-UHFFFAOYSA-N","MTBLS11904"
"IK_XGILAAMKEQUXLS-UHFFFAOYSA-N","MTBLS11904"
"IK_XGLZBINKZRQAPD-OTMYLMJASA-N","MTBLS11904"
"IK_XGNASSAYQHESTL-BYPYZUCNSA-N","MTBLS11904"
"IK_XGRLSUFHELJJAB-KVVVOXFISA-M","MTBLS11904"
"IK_XGWNSZFVLRVRKZ-UHFFFAOYSA-N","MTBLS11904"
"IK_XGYIMTFOTBMPFP-KQYNXXCUSA-N","MTBLS11904"
"IK_XHBSBNYEHDQRCP-UHFFFAOYSA-N","MTBLS11904"
"IK_XHDHWGKEDVWKAN-ONNLMXTPSA-N","MTBLS11904"
"IK_XHHOHZPNYFQJKL-QWRGUYRKSA-N","MTBLS11904"
"IK_XHMGEKKHSKIGMI-BDBJOHPESA-N","MTBLS11904"
"IK_XIFCIPQKMAMFGE-QIAWJANFSA-N","MTBLS11904"
"IK_XINCECQTMHSORG-UHFFFAOYSA-N","MTBLS11904"
"IK_XIVFQYWMMJWUCD-VSTJRZLJSA-N","MTBLS11904"
"IK_XJGBDJOMWKAZJS-UHFFFAOYSA-N","MTBLS11904"
"IK_XJLATMLVMSFZBN-VYDXJSESSA-N","MTBLS11904"
"IK_XJMMNTGIMDZPMU-UHFFFAOYSA-N","MTBLS11904"
"IK_XJODGRWDFZVTKW-UHFFFAOYSA-N","MTBLS11904"
"IK_XJSFLOJWULLJQS-NGVXBBESSA-N","MTBLS11904"
"IK_XJZGNVBLVFOSKJ-XZULNKEGSA-N","MTBLS11904"
"IK_XJZNMEMKZBFUIZ-GWDFKZQESA-N","MTBLS11904"
"IK_XKBJVQHMEXMFDZ-AREMUKBSSA-N","MTBLS11904"
"IK_XKXOQMAKWNRIFD-MHDFSROXSA-N","MTBLS11904"
"IK_XKYICAQFSCFURC-UHFFFAOYSA-N","MTBLS11904"
"IK_XLBVNMSMFQMKEY-BYPYZUCNSA-N","MTBLS11904"
"IK_XLHUBROMZOAQMV-UHFFFAOYSA-N","MTBLS11904"
"IK_XLUAWXQORJEMBD-YUMQZZPRSA-N","MTBLS11904"
"IK_XMIFBEZRFMTGRL-TURQNECASA-N","MTBLS11904"
"IK_XMLFPUBZFSJWCN-UHFFFAOYSA-N","MTBLS11904"
"IK_XMWHRVNVKDKBRG-UHNVWZDZSA-N","MTBLS11904"
"IK_XMWINMVFKPHMJB-UHFFFAOYSA-N","MTBLS11904"
"IK_XMYFJYXXQPMWED-VQHVLOKHSA-N","MTBLS11904"
"IK_XMZFUVYOYPLVOA-VLHUWQDUSA-N","MTBLS11904"
"IK_XNGIFLGASWRNHJ-UHFFFAOYSA-N","MTBLS11904"
"IK_XNKLLVCARDGLGL-JGVFFNPUSA-N","MTBLS11904"
"IK_XOAAWQZATWQOTB-UHFFFAOYSA-N","MTBLS11904"
"NO_INCHIKEY__mg 10 0 0 0 0 0","MTBLS11904"
"IK_XOASTWITKYDKAJ-PPQPEBMASA-N","MTBLS11904"
"IK_XOEUHCONYHZURQ-HNUBZJOYSA-N","MTBLS11904"
"IK_XOFYZVNMUHMLCC-ZPOLXVRWSA-N","MTBLS11904"
"IK_XOMRRQXKHMYMOC-OAQYLSRUSA-N","MTBLS11904"
"IK_XOMRRQXKHMYMOC-UHFFFAOYSA-N","MTBLS11904"
"IK_XPBXOWYWJUBGMF-UHFFFAOYSA-N","MTBLS11904"
"IK_XPEZGWHLHCVJMV-SYESHANZSA-N","MTBLS11904"
"IK_XPJVKCRENWUEJH-UHFFFAOYSA-N","MTBLS11904"
"IK_XPQULTFBJPGINB-UHFFFAOYSA-N","MTBLS11904"
"IK_XQSPYNMVSIKCOC-NTSWFWBYSA-N","MTBLS11904"
"IK_XRHGYUZYPHTUJZ-UHFFFAOYSA-N","MTBLS11904"
"IK_XRHMVNYIWRBFDB-UHFFFAOYSA-N","MTBLS11904"
"IK_XRIOEAXABJXXOB-CCZSOTCQSA-N","MTBLS11904"
"IK_XRISENIKJUKIHD-LHQZMKCDSA-N","MTBLS11904"
"IK_XSCYYIVXGBKTOC-GZZJDILISA-N","MTBLS11904"
"IK_XSXIVVZCUAHUJO-AVQMFFATSA-N","MTBLS11904"
"IK_XTKGXPFBKPYFDW-UHFFFAOYSA-N","MTBLS11904"
"IK_XTWYTFMLZFPYCI-KQYNXXCUSA-N","MTBLS11904"
"IK_XUFIWSHGXVLULG-IDLVJFIQSA-N","MTBLS11904"
"IK_XUIIKFGFIJCVMT-LBPRGKRZSA-N","MTBLS11904"
"IK_XUJWOMMOEOHPFP-UTJQPWESSA-N","MTBLS11904"
"IK_XULZWQRXYTVUTE-UHFFFAOYSA-N","MTBLS11904"
"IK_XURBWYCGQQXTHJ-UHFFFAOYSA-N","MTBLS11904"
"IK_XUSYGBPHQBWGAD-PJSUUKDQSA-N","MTBLS11904"
"IK_XUUMFDUVFVNHSM-CMDGGOBGSA-N","MTBLS11904"
"IK_XUVJDFTVUZWJIR-UHFFFAOYSA-N","MTBLS11904"
"IK_XUWHAWMETYGRKB-UHFFFAOYSA-N","MTBLS11904"
"IK_XUWLAGNFLUARAN-CHQNGUEUSA-N","MTBLS11904"
"IK_XUYPXLNMDZIRQH-LURJTMIESA-N","MTBLS11904"
"IK_XVIHASZHSRQYCV-YWYYGOADSA-N","MTBLS11904"
"IK_XVOHELPNOXGRBQ-NXAIOARDSA-N","MTBLS11904"
"IK_XVOUMQNXTGKGMA-OWOJBTEDSA-N","MTBLS11904"
"IK_XVQDCCGQSOTQBN-RXCALXPUSA-N","MTBLS11904"
"IK_XVTARERDLIZSBS-KSCSMHSMSA-N","MTBLS11904"
"IK_XWHHYOYVRVGJJY-QMMMGPOBSA-N","MTBLS11904"
"IK_XWRHBGVVCOSNKO-OPGYGNEESA-N","MTBLS11904"
"IK_XWTYSIMOBUGWOL-UHFFFAOYSA-N","MTBLS11904"
"IK_XWYBFXIUISNTQG-XPYNSANSSA-N","MTBLS11904"
"IK_XXEPPPIWZFICOJ-UHFFFAOYSA-N","MTBLS11904"
"IK_XXEWFEBMSGLYBY-UHFFFAOYSA-N","MTBLS11904"
"IK_XXFACTAYGKKOQB-ZETCQYMHSA-N","MTBLS11904"
"IK_XXZPYJHULCBZPT-UHFFFAOYSA-N","MTBLS11904"
"IK_XYFFWTYOFPSZRM-TWNAANEASA-N","MTBLS11904"
"IK_XYJOGTQLTFNMQG-KJHBSLKPSA-N","MTBLS11904"
"IK_XYWRZQQANNOTTD-UHFFFAOYSA-N","MTBLS11904"
"IK_XYYHNDVKALDFHQ-OXHZBIAZSA-N","MTBLS11904"
"IK_XZAFZXJXZHRNAQ-STQMWFEESA-N","MTBLS11904"
"IK_XZBJVIQXJHGUBE-HZMVJJPJSA-N","MTBLS11904"
"IK_XZEUQPYAKYHAIW-SOFGYWHQSA-N","MTBLS11904"
"IK_XZOBJEOEOJXQBF-UHFFFAOYSA-N","MTBLS11904"
"IK_XZOSNHNAQRVGSZ-UHFFFAOYSA-N","MTBLS11904"
"IK_XZTUSOXSLKTKJQ-CESUGQOBSA-N","MTBLS11904"
"IK_XZTYGFHCIAKPGJ-UHFFFAOYSA-N","MTBLS11904"
"IK_XZUDOWCTKOXYCZ-UHFFFAOYSA-N","MTBLS11904"
"IK_XZZMJRBYVRSAOS-UHFFFAOYSA-N","MTBLS11904"
"IK_YAADMLWHGMUGQL-VOTSOKGWSA-N","MTBLS11904"
"IK_YACHGFWEQXFSBS-XYERBDPFSA-N","MTBLS11904"
"IK_YAICYXFUKKMAKO-DBQWNMKUSA-N","MTBLS11904"
"IK_YALFFHSIVPCNLF-QPSCCSFWSA-N","MTBLS11904"
"IK_YARKMNAWFIMDKV-UHFFFAOYSA-N","MTBLS11904"
"IK_YAZBCYAYQHWOBG-UHFFFAOYSA-N","MTBLS11904"
"IK_YBAFDPFAUTYYRW-YUMQZZPRSA-N","MTBLS11904"
"IK_YBAVZMWJCPETFA-QFTUWMPFSA-N","MTBLS11904"
"IK_YBDFPZJQBYCWBA-WMTBOZPISA-N","MTBLS11904"
"IK_YBGBNHHXOJXFNM-UQCMLMITSA-N","MTBLS11904"
"IK_YBGWTZSEYYMFJI-AXUSBXICSA-N","MTBLS11904"
"IK_YBMOTEQVMANKGX-JAMMHHFISA-O","MTBLS11904"
"IK_YBOSYVPZRIDFAY-QSNZGGCFSA-N","MTBLS11904"
"IK_YBUXFQUGNPBZPS-YNBHEIDWSA-N","MTBLS11904"
"IK_YCCILVSKPBXVIP-UHFFFAOYSA-N","MTBLS11904"
"IK_YCIMNLLNPGFGHC-UHFFFAOYSA-N","MTBLS11904"
"IK_YCPXWRQRBFJBPZ-UHFFFAOYSA-N","MTBLS11904"
"IK_YCXUCEXEMJPDRZ-UHFFFAOYSA-N","MTBLS11904"
"IK_YDCKQKAUVJTIHE-UHFFFAOYSA-N","MTBLS11904"
"IK_YDCRNMJQROAWFT-RXMQYKEDSA-N","MTBLS11904"
"IK_YDNKGFDKKRUKPY-TURZORIXSA-N","MTBLS11904"
"IK_YDTWOEYVDRKKCR-KNERPIHHSA-N","MTBLS11904"
"IK_YEFJYYIIBNWRQV-UHFFFAOYSA-N","MTBLS11904"
"IK_YEHAZLUVAZKVRO-PDWSRYNESA-N","MTBLS11904"
"IK_YEJRWHAVMIAJKC-UHFFFAOYSA-N","MTBLS11904"
"IK_YFXWTVLDSKSYLW-NSCUHMNNSA-N","MTBLS11904"
"IK_YGNHGXTZNFXTBH-GQCTYLIASA-N","MTBLS11904"
"IK_YGPSJZOEDVAXAB-UHFFFAOYSA-N","MTBLS11904"
"IK_YGSDEFSMJLZEOE-UHFFFAOYSA-N","MTBLS11904"
"IK_YHEDRJPUIRMZMP-ZWKOTPCHSA-N","MTBLS11904"
"IK_YHFPHRUWZMEOIX-CYDGBPFRSA-N","MTBLS11904"
"IK_YHGXYYIGHBPDMX-BUTFDPNWSA-N","MTBLS11904"
"IK_YHHSONZFOIEMCP-UHFFFAOYSA-N","MTBLS11904"
"IK_YHWNASRGLKJRJJ-KRWDZBQOSA-N","MTBLS11904"
"IK_YIAPLDFPUUJILH-UHFFFAOYSA-N","MTBLS11904"
"IK_YIKYNHJUKRTCJL-UHFFFAOYSA-N","MTBLS11904"
"IK_YIQRSAKVWZVLDN-QZTNRIJFSA-N","MTBLS11904"
"IK_YJAJDSAILYGJQK-AATRIKPKSA-N","MTBLS11904"
"IK_YJBKIVNOGNRKDV-UHFFFAOYSA-N","MTBLS11904"
"IK_YJTVZHOYBAOUTO-URBBEOKESA-N","MTBLS11904"
"IK_YKRGDOXKVOZESV-WRJNSLSBSA-N","MTBLS11904"
"IK_YKZFASAFVKFZJE-UHFFFAOYSA-N","MTBLS11904"
"IK_YLEIFZAVNWDOBM-UHFFFAOYSA-N","MTBLS11904"
"IK_YLFRRPUBVUAHSR-RRPFGEQOSA-N","MTBLS11904"
"IK_YLJOVCWVJCDPLN-UHFFFAOYSA-N","MTBLS11904"
"IK_YLKVIMNNMLKUGJ-BQYQJAHWSA-N","MTBLS11904"
"IK_YLOIOWBAQMCQNL-ROATZPNCSA-N","MTBLS11904"
"IK_YLWSJLLZUHSIEA-CKSUKHGVSA-N","MTBLS11904"
"IK_YLZRFVZUZIJABA-UHFFFAOYSA-N","MTBLS11904"
"IK_YMAHRLYIAABQRQ-UHFFFAOYSA-N","MTBLS11904"
"IK_YMGFTDKNIWPMGF-UCPJVGPRSA-N","MTBLS11904"
"IK_YMGUBTXCNDTFJI-UHFFFAOYSA-N","MTBLS11904"
"IK_YMGXOQLWSYJFSD-FALRGZJFSA-N","MTBLS11904"
"IK_YMIXNQVKVPYZHL-YWSRBNGNSA-N","MTBLS11904"
"IK_YMJNFVUJNDWLND-ZHACJKMWSA-N","MTBLS11904"
"IK_YMXANTWTWUQRLJ-XGZMHBGESA-N","MTBLS11904"
"IK_YNAVUWVOSKDBBP-UHFFFAOYSA-N","MTBLS11904"
"IK_YNIJMKWVLKABRN-TWDSNVLRSA-N","MTBLS11904"
"IK_YNLRDTBLEOQPQL-UHFFFAOYSA-N","MTBLS11904"
"IK_YNNMOGWGBFSMGB-UHFFFAOYSA-N","MTBLS11904"
"IK_YNXICDMQCQPQEW-UHFFFAOYSA-N","MTBLS11904"
"IK_YODZTKMDCQEPHD-UHFFFAOYSA-N","MTBLS11904"
"IK_YOEBAVRJHRCKRE-UHFFFAOYSA-N","MTBLS11904"
"IK_YOILXOMTHPUMRG-TZMCWYRMSA-N","MTBLS11904"
"IK_YOSHYTLCDANDAN-UHFFFAOYSA-N","MTBLS11904"
"IK_YPIGGYHFMKJNKV-UHFFFAOYSA-N","MTBLS11904"
"IK_YPIQXPKZXKWWSZ-UHFFFAOYSA-N","MTBLS11904"
"IK_YPJUNDFVDDCYIH-UHFFFAOYSA-N","MTBLS11904"
"IK_YPUCCOVOHHZJPR-GDGIDMNUSA-N","MTBLS11904"
"IK_YPXHXDXMTWPQTO-SNAWJCMRSA-N","MTBLS11904"
"NO_INCHIKEY__pe 18 3 0 0","MTBLS11904"
"IK_YQDZGFAYWGWSJK-SLMGBJJTSA-N","MTBLS11904"
"IK_YQEZLKZALYSWHR-UHFFFAOYSA-N","MTBLS11904"
"IK_YQGDEPYYFWUPGO-UHFFFAOYSA-N","MTBLS11904"
"IK_YQYUWUKDEVZFDB-UHFFFAOYSA-N","MTBLS11904"
"IK_YRCWQPVGYLYSOX-VIFPVBQESA-N","MTBLS11904"
"IK_YRHWKFMGEDDGIJ-UHFFFAOYSA-N","MTBLS11904"
"IK_YRKLGWOHYXIKSF-LBPRGKRZSA-N","MTBLS11904"
"IK_YRKZDONPVFEWNN-HBCPYPPXSA-N","MTBLS11904"
"IK_YRXIDKUVBPMNRA-YTOKZNHUSA-N","MTBLS11904"
