entity_id,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24
IK_ANDIJCDJHMZLND-DAWNVERKSA-N,-1.6999385,-2.1418293,0.11217055,1.5607154,0.019680433,-0.7800303,0.9797001,-1.2310216,-1.0287399,1.9983633,-1.1547812,-0.7025587,1.2103504,1.1571604,0.7732437,0.87861663,-2.334698,-1.2473217,0.44089985,0.35270286,-1.7939606,0.27073646,-0.964241,-0.18783993
IK_ANGCIHCSPJLGME-UHFFFAOYSA-N,-0.23773174,-0.42457318,-2.9641945,-1.6827863,2.0833445,2.195492,0.9565414,-0.9697396,-0.70730865,-0.48026398,-1.6305654,-1.8105989,0.618588,-1.347474,3.3034687,0.28984246,-1.4107517,-0.6803115,-0.6694496,-1.601334,-2.4683163,2.2475228,-2.5268104,-3.5091848
IK_ANKFOZDLPDQNEO-UHFFFAOYSA-N,1.8637304,0.80444926,1.2011702,2.5190694,-0.2514246,3.147544,-0.33260864,-0.35908812,-0.7536919,-0.5091069,-1.8390371,-0.21295433,-0.28830737,-0.010933374,1.3449862,0.53249246,-1.5244111,-0.41948307,1.0145328,0.051770635,-0.64395666,1.4566494,-1.9188229,0.71354
IK_ANKFPIBCTISOBX-UHFFFAOYSA-N,-2.6936138,-1.0438076,-2.7881186,-3.2382622,0.66112065,-2.1900012,1.1482068,-2.3827446,0.9951787,-0.75492907,-0.9441562,-0.7130322,0.8493105,0.56671447,1.4964162,1.7375326,-0.6018974,2.9601996,-0.5340263,-1.5243807,-1.9210954,-0.48329568,1.8715948,-2.5098536
IK_ANQQVTWQIBPDKQ-UHFFFAOYSA-N,-1.8137859,0.29353073,0.646748,-1.4587517,-2.5917366,1.129543,-1.8302282,0.21607676,-1.5731623,0.29307944,-2.4157338,0.0010083877,-1.7851634,-0.38840404,0.23421924,-0.1670823,0.4142028,1.3247907,0.64281166,-2.7431889,-1.3698492,1.8674276,-1.9807849,-0.50999856
IK_ANRKEHNWXKCXDB-BHFWLYLHSA-N,-2.0374014,-2.7116883,0.2093548,2.0396204,0.024849705,-0.7516047,1.0977561,-1.4717443,-1.1494348,2.4847877,-1.3908001,-1.0153584,1.412005,1.2492037,0.74834496,1.1451895,-2.7790408,-1.481816,0.63169456,0.446501,-2.1732383,0.28155392,-1.1992323,-0.04446607
IK_ANVLMUZOIWITMQ-UHFFFAOYSA-N,1.8174727,1.5556955,0.33211124,-0.8614718,-0.9176777,2.177703,-0.63198453,1.1379201,0.22015892,-1.2496982,-0.89456016,1.5426956,-1.5324918,-0.6592159,0.9648201,-0.9584886,2.4680529,1.1014533,-0.53932774,-0.9664804,1.2599816,0.79756904,-0.2659062,0.08593269
IK_AOCBVTCNGCHPPQ-UHFFFAOYSA-N,-1.2822999,1.2026168,0.486668,-0.9353453,-2.1201494,0.95493823,-1.2502179,0.4584301,-1.2421958,-0.38509154,-1.828707,0.6983814,-1.07521,0.77768195,0.7420022,-0.2767294,0.1439363,1.2934095,-0.25143656,-1.8918303,-0.6142775,1.4982094,-1.0991052,-0.16772579
IK_AODPIQQILQLWGS-GXBDJPPSSA-N,-0.053198516,0.3952533,-3.334751,-1.9919093,2.3176017,2.9115367,1.1087176,-0.9168531,-0.461636,-0.6730069,-1.6175655,-0.9005316,1.2355266,-0.29168588,4.474717,-0.151364,-1.3049296,-0.4743119,-1.6276419,-1.3913122,-2.5203092,2.8599083,-1.8910156,-3.828444
IK_AOHCBEAZXHZMOR-UHFFFAOYSA-N,2.0038822,1.3014506,1.3582017,2.7570803,-0.35147667,3.0741265,-0.3328245,-0.19368745,-0.16865745,-0.82432055,-1.4767109,0.8709206,0.2171649,1.1917627,1.6230495,0.46592543,-1.7822126,-0.13400458,0.51611394,0.22474557,-0.427892,1.3103743,-0.73884475,1.0762664
IK_AOHCBEAZXHZMOR-ZDUSSCGKSA-N,1.9128062,1.241203,1.3267751,2.6662683,-0.37558728,2.9682732,-0.29673892,-0.2302502,-0.30825722,-0.81013954,-1.514866,0.6931146,0.05592929,1.0256165,1.5296538,0.5147562,-1.6829028,-0.09705356,0.6096198,0.2015273,-0.39074808,1.2975368,-0.8987459,1.026158
IK_AOMXURITGZJPKB-ZETCQYMHSA-N,1.7926044,1.4725721,1.3783085,2.5211034,-0.7187491,3.185989,-0.57184416,-0.042779014,-0.3056243,-0.6362579,-1.8513293,0.8537543,0.065565065,1.1039238,1.6930763,0.18794037,-1.6948067,-0.0692496,0.3780687,-0.19293968,-0.6793024,1.6156298,-1.0222185,0.9231398
IK_AOPMSFXOYJXDNJ-IRFSQMTFSA-N,-2.2547636,-1.3994932,-2.0719447,-2.0312934,0.8265503,-2.1922266,0.9783365,-2.3170345,0.28030378,-0.6240529,-0.54054314,-1.7646626,0.04530573,-0.49888262,0.22445437,1.606534,-0.7663922,1.9394565,0.43211365,-1.1434247,-1.1650064,-0.7351798,0.37031496,-1.9186469
IK_AOQMRUTZEYVDIL-UHFFFAOYSA-N,3.2261589,-2.5107844,1.7274978,5.9825573,3.283409,3.4362042,0.038188636,0.76485276,-0.9389731,0.45003948,2.521524,0.10886358,3.5578313,-0.56553805,-0.5616671,0.9674334,-4.555339,-5.022006,1.6802616,2.428453,-1.343626,0.010403549,-1.926573,1.6650202
IK_AORCXYMSPVAQIZ-UHFFFAOYSA-N,-0.2344866,-0.63243586,1.8949541,-2.3434694,-2.3748062,-0.7599586,-2.7569625,2.992576,2.4158218,2.7831566,1.0186036,4.121526,-0.4782986,-1.497525,-2.8552868,-4.002204,5.1564903,0.6722113,-1.0664104,-1.4149426,0.602392,-1.5024865,2.6950474,1.7611635
IK_AOXITOVWUAKZHT-CCKFTAQKSA-N,2.3175519,1.9108449,1.4673525,3.092316,-0.6290806,4.1639524,-0.49876523,-0.27258548,-0.30095905,-1.059327,-2.34003,0.7974273,-0.0160705,1.3310144,2.3680089,0.49513775,-2.0126107,0.19227062,0.5561566,-0.10596161,-0.6259595,1.9493113,-1.300887,1.0249239
IK_APOJPGQGVODAOE-AUPUWKESSA-N,-1.9736997,-0.7718026,0.80833536,-0.7930511,-2.4095027,1.492371,-1.2303458,-0.21040362,-2.4272523,0.6413013,-3.1712608,-1.3929036,-2.1057825,-1.950733,-0.30721292,0.4218516,-0.23455402,0.6037297,2.0446343,-2.6685638,-2.0070856,1.4655466,-4.0013247,-0.75424665
IK_APZFKAJBLBCEFG-YIAAKVKQSA-N,-1.306204,-0.12990582,0.8206049,-1.5584155,-2.1205325,0.03500887,-1.9035318,2.1262434,-2.1914825,1.1220936,0.11024006,0.4945985,-0.9042208,-1.758499,-1.4043924,-2.7893736,1.316328,-1.4161096,-0.55132836,-2.1327915,-0.61313176,1.0060189,-2.3459396,-0.28500593
IK_AQAKHZVPOOGUCK-XPUUQOCRSA-N,1.7730018,1.3941566,0.9640357,2.3106866,-0.3844743,2.9899974,-0.26517677,-0.23238772,-0.3563506,-0.88609874,-1.7665763,0.585363,0.041302174,1.008178,1.8620182,0.38662842,-1.5618355,0.030674402,0.42985174,0.03209982,-0.45804903,1.4384793,-0.9704746,0.6817751
IK_AQHHHDLHHXJYJD-AWEZNQCLSA-N,2.854102,-2.2586355,-2.9558067,0.14805105,6.110196,-0.14712258,2.533033,-1.8678322,3.7626436,-1.3324554,3.8707647,-0.9767184,2.0898862,-1.1715332,0.3948568,2.3724377,-1.3713285,-0.55580664,-1.2821444,2.5790083,1.3517952,-1.8057841,1.740257,-0.6205035
IK_AQHHHDLHHXJYJD-UHFFFAOYSA-N,2.854102,-2.2586355,-2.9558067,0.14805105,6.110196,-0.14712258,2.533033,-1.8678322,3.7626436,-1.3324554,3.8707647,-0.9767184,2.0898862,-1.1715332,0.3948568,2.3724377,-1.3713285,-0.55580664,-1.2821444,2.5790083,1.3517952,-1.8057841,1.740257,-0.6205035
IK_AQPJRTNUBAWORL-RXMQYKEDSA-N,1.8862783,1.7177297,0.7252676,1.9768683,-0.40707478,3.2814128,-0.3000261,-0.0015500486,-0.22305149,-1.1829163,-1.7795712,0.94994074,0.1681988,1.2610719,2.3276799,0.1427673,-1.3336073,0.22567324,0.0026680548,0.07415336,-0.2838209,1.5322906,-0.8590511,0.45214018
IK_AQTYXAPIHMXAAV-UHFFFAOYSA-N,0.7970265,0.092092015,1.529771,2.7616732,1.5833352,-2.854324,2.3955798,-3.379141,0.95089114,-2.0787163,1.0890826,-2.8765976,-1.9989372,2.9748769,-1.8068815,4.609418,-0.26269478,2.289471,0.18609993,3.2500427,5.1593966,-2.187297,1.7017916,3.3759215
IK_AQZMUAMGLNHYRT-SESCJMQFSA-N,-1.7688177,-3.1706889,0.3277924,2.0097682,0.06502793,-0.48163652,1.1342131,-1.7336543,-1.4285529,2.2410657,-1.4819299,-1.372885,0.9862342,0.011304795,0.04117053,1.1025472,-2.8780167,-1.5411917,1.5965261,0.20074418,-2.4387844,0.06009039,-1.8274212,-0.29429114
IK_ARBHXJXXVVHMET-UHFFFAOYSA-N,0.9175873,2.2398765,3.4191022,-0.43486065,-3.2927597,0.788934,-2.0209992,1.0608687,2.4162655,1.0705441,-2.4980893,3.4966435,-3.1957347,2.5337756,-0.30293608,-1.2186959,4.9707994,3.653032,-0.330512,-1.1003846,2.6381166,1.173272,3.148227,3.519869
IK_ARFRZOLTIRQFCI-NGQYDJQZSA-N,-2.5863342,-1.5649322,-2.614049,-2.5026832,0.8937848,-2.0514374,1.1750699,-2.4555275,0.38336086,-0.5444052,-0.7799035,-1.7252272,0.360311,-0.33667347,0.74754095,1.7448237,-1.0337225,2.2236156,0.15262213,-1.4415876,-1.7815961,-0.5456115,0.48386905,-2.3798056
IK_ARJPPNFIEQKVBB-UHFFFAOYSA-N,0.71224844,1.4636552,0.68587095,0.9529323,-0.9827184,0.97995526,-0.37747547,0.33862287,-0.713457,-0.82723737,-1.0432194,0.8266196,-0.4304505,1.2220483,1.0195677,-0.19369939,-0.3550927,0.34335026,-0.19018136,0.01954461,0.42936382,0.88949144,-0.3074047,0.63147604
IK_ARSJQOAYGVNWEK-MLCWLASSSA-N,-1.2170571,1.3486121,0.542456,-0.9769094,-2.1815276,0.774183,-1.2804424,0.628395,-1.1299684,-0.3254578,-1.8342613,1.2570598,-0.6566113,1.4482174,1.0692556,-0.46482757,-0.0019217245,1.096349,-0.60879236,-1.801455,-0.68002653,1.7215613,-0.5334742,-0.18142861
IK_ASBJGPTTYPEMLP-UWTATZPHSA-N,1.7163402,1.2367057,0.8852109,2.0212455,-0.35458115,2.5852509,-0.1421033,-0.28678384,-0.10059835,-0.8715893,-1.5255734,0.55931395,-0.3573878,0.9277131,1.495657,0.43821958,-0.9461234,0.35179022,0.49578768,0.15394834,-0.091434956,1.1767789,-0.66797125,0.7767908
IK_ASCFNMCAHFUBCO-UHFFFAOYSA-N,-4.1897473,0.30229232,0.20162411,-0.61393964,-0.99722093,-4.7644963,0.16142604,-1.286298,-0.20086792,0.77677727,0.07555939,-1.3574221,-0.07829876,3.100942,-1.579213,-0.7069455,-0.3687502,1.0037438,-2.114896,0.22368409,0.8565222,-1.306208,1.2681799,1.5525799
IK_ASJJOPLGTKDUEX-UWDAMKIQSA-N,-5.026316,-1.6825495,1.7181457,-1.0225844,-3.5513983,-2.9432049,-2.5264888,-1.4549239,0.28941113,3.0743191,-2.9643612,-0.016142586,-0.90172493,2.7740405,-1.795758,-0.36222228,0.13527828,2.4210687,1.6833284,-1.7014788,-2.1103992,0.49226204,2.221517,2.0245824
IK_ASMYXLDPYBVDFS-UHFFFAOYSA-N,-2.0696936,-2.3946545,-4.4976315,-2.2295508,4.284794,-2.3600204,1.8901281,-1.9045596,1.2835605,-0.75704193,2.6658444,-3.3810992,2.4766803,-1.6763815,0.10077792,1.2369215,-2.2927585,-0.0152864065,-1.6557674,-0.04057683,-1.6240927,-1.5927877,0.087204084,-2.837467
IK_ASPCIAWQVXVATP-VWXYMJEFSA-N,-2.669004,-1.9222063,-3.158179,-2.718552,1.2773652,-1.8707901,1.4251745,-2.8985221,0.46186572,-0.7685977,-0.98864394,-1.8154945,0.4968566,-0.53302455,1.394313,2.4337277,-1.3209772,2.4926353,0.55291533,-1.708771,-2.3094862,-0.494071,0.3005504,-3.2302456
IK_ASSAYFMXRNLTCY-UHFFFAOYSA-N,-3.010207,-2.012885,-2.891061,-2.5831642,1.0117377,-2.3253298,1.359156,-3.2684116,0.44109362,-0.75538695,-1.1569546,-2.0011127,0.4520984,-0.116627455,1.1489521,2.7821007,-1.3572556,2.8613393,0.7868264,-1.6905042,-2.1666539,-0.71362245,0.652956,-2.900313
IK_ASTGQNDACGZVKX-WVILEFPPSA-N,-2.183634,1.5088387,2.9272966,3.0181768,-2.0296197,-3.0928957,-0.38405105,0.08108936,-3.3212087,0.9349438,0.045307428,-1.719289,-1.0598024,2.5474095,-2.0207484,-1.7697957,-1.7141943,-1.8211545,-0.918852,1.1854241,1.7320791,0.46539333,-2.5092478,2.8435688
IK_ASWBNKHCZGQVJV-HSZRJFAPSA-N,-1.5121336,-1.8657604,0.073008,1.5774406,0.10017798,-0.83376753,1.0217925,-1.0542825,-0.88396126,1.8882606,-0.87650996,-0.6735072,1.2214997,1.1591443,0.6515148,0.6211733,-2.0849013,-1.2671064,0.065044425,0.5150012,-1.5163646,0.14531799,-0.88773394,-0.10317592
IK_ASWBNKHCZGQVJV-QHCPKHFHSA-N,-1.7859007,-1.8050458,0.20428227,1.6894888,0.01604604,-1.0176791,0.9327285,-1.0078118,-0.966129,2.0975852,-0.9516694,-0.69715065,1.342086,1.6066724,0.7300438,0.59127015,-2.1581426,-1.3727236,-0.11412463,0.6277029,-1.4728334,0.20994681,-0.8520832,0.09410596
IK_ASWBNKHCZGQVJV-UHFFFAOYSA-N,-1.3489404,-1.9528847,0.12288557,1.5106907,0.0685728,-0.67747694,0.9088675,-1.0834477,-0.83394897,1.8129615,-0.9906869,-0.62589586,1.0910369,0.88952535,0.5538789,0.71338403,-2.0078068,-1.1831213,0.34856528,0.43255463,-1.545953,0.1423682,-0.86852646,-0.08929733
IK_ASWVTGNCAZCNNR-UHFFFAOYSA-N,1.9661752,-0.6082384,-1.0251826,2.4738326,3.3737907,0.97455317,2.2878842,-2.1432319,0.15602903,-1.6472771,0.50771457,-0.9128338,1.4546849,1.6927522,2.4403672,3.053,-3.332926,-0.923773,0.4601118,1.8600292,0.1857127,0.98582464,0.13054304,-0.3722062
IK_ATFNSNUJZOYXFC-RQJHMYQMSA-N,-1.0845884,0.16903886,-0.05444417,-2.7079062,-0.9648586,-1.7418157,-0.5403901,0.70543075,0.6432995,-0.19575217,1.1437944,-0.035347164,-1.7120643,-1.5932015,-2.3615007,-1.7998543,3.3818207,1.3391938,-1.3331592,-1.1224674,1.7212108,-1.625375,0.7012453,0.568402
IK_ATHGHQPFGPMSJY-UHFFFAOYSA-N,-2.2930303,1.6469309,4.496228,3.3510337,-3.1202323,-2.9750078,-0.7389749,-0.8572991,-0.9118608,1.3138155,-1.3237396,-1.1131953,-2.3025484,3.8240695,-2.8936667,-0.31444523,-0.12635165,1.1511271,0.026633557,1.0304042,2.6354349,-0.031372845,0.21323434,4.917146
IK_ATHVAWFAEPLPPQ-VRDBWYNSSA-N,-1.8703177,-2.9986281,0.48835486,2.4392455,-0.06211328,-0.5454874,1.0284048,-1.5858991,-1.1086928,2.582169,-1.6318758,-1.0413612,1.4003061,1.1150295,0.62080795,1.450944,-2.8087435,-1.5312457,1.0742929,0.5593083,-2.2097704,0.31577924,-1.1980739,0.1934197
IK_ATIPDCIQTUXABX-UWVGGRQHSA-N,1.6150123,0.21466249,1.5222858,2.9075024,-0.3534671,3.1499405,-0.27100334,-0.84072,-0.80593795,-0.12161126,-2.215219,-0.81201774,-0.4311376,-0.4699649,0.9966685,0.99197495,-1.868165,-0.41800684,1.7943616,-0.07995662,-1.0791757,1.3736796,-2.3628697,0.7214091
IK_ATMSEJBABXCWDW-UHFFFAOYSA-N,0.8182126,1.5974267,0.37399697,-2.359655,-1.7285215,1.9882945,-1.2385159,1.9157898,-0.30369246,-0.6006316,-1.1965648,2.3893828,-1.5482429,-0.9832831,1.0014492,-1.7943875,3.0601058,1.0196003,-0.97791547,-2.3035157,0.40813097,1.4113444,-0.49369365,-0.68586135
IK_ATNNLHXCRAAGJS-QZQOTICOSA-N,-1.4886115,1.1495018,0.34434444,-1.4096185,-2.198234,1.0413541,-1.590141,0.47090423,-1.2573377,-0.10533194,-2.0938482,0.73854876,-1.1418792,0.9224419,0.9445403,-0.48850965,0.345335,1.338124,-0.40757805,-2.2167401,-0.8982172,1.9084927,-0.99700034,-0.30596355
IK_ATRNZOYKSNPPBF-UHFFFAOYSA-N,0.7097916,1.4453524,0.2765931,-1.9241686,-1.5304976,2.157349,-1.2386215,1.7578738,-0.6313368,-0.4938069,-1.2306858,1.644857,-1.4917904,-1.3166993,0.8141566,-1.7402264,2.4851084,0.6902239,-0.92305535,-2.2050357,0.22207406,1.4287616,-1.304506,-0.7402544
IK_ATROHALUCMTWTB-UHFFFAOYSA-N,2.1902666,-1.2335644,-0.7553771,2.7296152,3.5487194,1.1861694,2.016039,-1.8814123,0.30610597,-1.2109125,0.73088723,-0.8466929,1.613024,1.0844123,1.9754769,2.9979203,-3.3108468,-1.3775629,0.87805706,1.8973702,-0.15453753,0.8632493,-0.01924621,-0.38396385
IK_ATTZFSUZZUNHBP-UHFFFAOYSA-N,-0.24127726,-0.9960693,-1.703553,-3.6974707,1.2900778,-2.163116,0.5903674,-0.034223072,3.1635437,-0.5407022,2.8349574,-0.34575972,-1.0215702,-3.4594493,-2.8222494,-1.0320851,3.9238317,2.1414025,-1.8383697,-0.2604399,2.2837243,-3.5200522,1.7637699,0.015705686
IK_ATXHVCQZZJYMCF-XUDSTZEESA-N,-0.0995228,0.14966825,-2.855804,-1.7930996,1.8869084,2.4325082,0.92376167,-0.82580304,-0.35805053,-0.65522003,-1.5966574,-0.9072621,0.82383287,-0.52760994,3.6561742,0.10249411,-1.0438623,-0.21320345,-1.1149038,-1.3378335,-2.1573794,2.272515,-1.755047,-3.3373141
IK_AUDMGMSPKITTQO-DEKGSFKZSA-N,-2.1655858,0.6981223,-0.18426141,-0.12806693,-0.5680002,-1.5744402,-0.076190144,0.842134,-3.9268074,-0.37964112,0.6592137,-2.7014,-0.95318305,-0.49442926,-1.0924236,-1.993466,-0.99566746,-2.1703703,-1.3739214,-0.4287916,0.5932077,0.5994957,-4.2129793,-0.35063252
IK_AUGHPTXZMAWCOH-XGKJNDTMSA-N,-2.2871385,-3.106229,0.19192345,1.4376923,-0.14545847,-0.9051345,0.85345715,-1.9445145,-1.1474735,2.1258051,-1.698394,-1.3786776,0.8108252,0.17230406,-0.21283098,1.2213159,-2.6751485,-0.9072044,1.7376179,-0.04435791,-2.3589435,-0.08207671,-1.3782381,-0.1887006
IK_AUMXJZBVBBGETK-JAFZKPNWSA-N,-3.266145,-1.2833127,-2.8380136,-3.0695736,0.510273,-2.28287,1.0302192,-2.7949457,0.6952542,-0.62614024,-1.3391012,-1.2204825,0.60455537,0.89748394,1.2773225,2.0470657,-1.054034,3.1215808,-0.2548615,-1.7608265,-2.134605,-0.471786,1.4157921,-2.4276078
IK_AURCBSWGPREGRQ-AQNFZCBMSA-M,-3.161935,1.6486664,-0.4706862,-0.1720277,-0.44555178,-2.4806993,0.09168499,0.94726115,-4.862847,-0.5317243,0.7914772,-3.405051,-0.81825256,1.0207181,-0.516092,-2.4258616,-1.4923626,-2.52437,-2.6251142,-0.2665385,1.1167113,1.0697714,-4.833778,-0.24913354
IK_AURCBSWGPREGRQ-VGNRXBDKSA-N,-3.3097472,-0.00840787,-0.28463978,-0.34335294,-0.70005757,-1.9990995,0.05318849,0.3470211,-4.876886,-0.16980596,0.34159827,-4.2170815,-1.5173069,-1.2251652,-2.041012,-2.254073,-1.5268555,-2.486991,-0.8405963,-0.79098135,0.1418941,0.59815836,-5.8094096,-0.39732584
IK_AURFZBICLPNKBZ-FZCSVUEKSA-N,-0.03293539,0.12556604,-3.0556488,-1.76885,2.1735988,2.6456947,1.0015377,-0.8708312,-0.4895786,-0.5715834,-1.5513713,-1.109079,1.0325891,-0.6178934,3.9719985,-0.029543994,-1.24808,-0.5704069,-1.3080488,-1.373284,-2.4057508,2.5349815,-2.012512,-3.5530696
IK_AUVVAXYIELKVAI-CKBKHPSWSA-N,0.5435915,-0.2851598,-0.10586057,-1.0622433,-0.4104916,1.0115378,-1.0154904,2.7420175,-2.225285,0.19063231,1.5822797,0.33922628,0.0344979,-3.9624095,-1.0754068,-3.0832741,1.1991551,-3.0493762,-0.51088685,-1.1514047,-0.35352835,0.12115565,-3.2237422,-1.2600373
IK_AVFORCKFTWHFAR-ZSIFGTMLSA-N,-0.4860689,-0.6641096,-1.5172981,-0.9128021,0.63159835,0.32583797,0.6450347,-1.1947224,-0.5359868,-0.61218035,-1.2064209,-1.0326976,-0.12665309,-0.9510376,1.4840076,0.91494465,-0.7633413,0.38000906,0.81172854,-0.915555,-1.1440512,0.78019917,-1.2763281,-1.9358411
IK_AVFZOVWCLRSYKC-UHFFFAOYSA-N,0.4555509,0.8540269,2.6417997,1.41705,-1.3512549,-1.2780671,-0.7833601,0.5204297,1.3626654,0.44014832,0.5486499,0.9647059,-1.8431963,1.4769472,-2.372702,-0.40174478,2.4916,1.3565729,-0.46086407,0.9538146,3.359593,-1.2283008,1.8174489,3.719795
IK_AVGPOAXYRRIZMM-BYPYZUCNSA-N,-1.2709762,1.8525281,-1.1782403,-0.8094187,0.15509608,-1.1436002,0.81112075,-1.2310858,-1.4455715,-2.966928,-0.406146,-1.9151936,-1.3296518,1.8254883,0.8381102,1.2558613,-0.09023851,1.8620409,-0.92283195,-0.078759715,2.1892285,-0.014471337,-0.7365016,-0.18944322
IK_AVTUTJYTKKMVGB-BGXVWEPQSA-O,-1.4688962,-3.4447842,-4.198869,-0.98699164,5.124474,-1.9797467,2.2424903,-2.496843,0.8018862,-0.4753002,2.5763483,-3.8848462,2.7004309,-1.9347878,0.012517747,1.9580979,-3.3929996,-0.9974184,-0.289036,0.38747668,-1.8876473,-1.2906665,-0.6074033,-2.773667
IK_AWDRATDZQPNJFN-VAYUFCLWSA-N,-0.13944498,-0.196984,-2.969724,-1.6996158,2.1441202,2.403416,0.9797178,-0.98939,-0.5815718,-0.4607085,-1.6047964,-1.4128541,0.8939787,-0.9152491,3.6293852,0.21084793,-1.3243169,-0.6397945,-0.8885724,-1.4329194,-2.5137827,2.3965282,-2.2439046,-3.558778
IK_AWJUIBRHMBBTKR-UHFFFAOYSA-N,0.88559836,0.36990637,1.519236,3.0302553,0.2023677,-0.8758313,-0.1947247,0.981999,-1.2083111,-0.27644753,2.3381374,-0.28675047,0.5000025,1.0073551,-1.7869662,-0.64449704,-1.1328907,-2.0995247,-0.8375198,2.0437758,2.0195537,-1.0262822,-0.88671076,2.5108452
IK_AWLYBJONQDYQAK-QTJNYWJXSA-N,-0.32993025,0.06182076,0.53085446,0.4352153,-0.8442176,0.26866326,-0.8863446,1.7828205,-3.058147,-0.18254763,0.99535626,-1.1368278,-0.43609038,-2.2908735,-1.4494897,-1.9120425,-0.2509237,-2.5265172,-0.1601606,-0.59751135,0.090762936,0.1269632,-3.6935847,-0.26497346
IK_AWNFWGNFOOJDNO-PTNGSMBKSA-N,1.3382331,-0.672722,-0.73804,2.21761,2.8319697,1.1084268,1.9636955,-2.23345,-0.6303181,-1.8772227,-0.2656185,-2.6701524,0.11269632,0.2982681,1.5110269,3.1071956,-2.6225219,-0.4831176,1.3713853,1.3825673,0.6289046,0.53431374,-1.6595756,-0.38873672
IK_AXCLECQLCBWNLZ-DZELQHPSSA-N,-1.467927,-2.200622,0.3011753,1.8716497,-0.013334401,-0.5789555,0.9297137,-1.1448524,-1.0822725,2.0613914,-1.178269,-0.7403261,1.152628,0.99202764,0.64118963,0.83762157,-2.2961607,-1.4540831,0.5381068,0.48567212,-1.6908854,0.30478612,-1.154295,0.00046266872
IK_AXCLECQLCBWNLZ-KZZBVOOISA-N,-1.201828,-2.2339194,0.23657082,1.7056675,0.04840169,-0.3966192,0.94826734,-1.1921172,-0.99845123,1.831098,-1.1420292,-0.7377648,0.9787625,0.5101785,0.49674246,0.85023105,-2.163584,-1.3002043,0.7745823,0.35335612,-1.741807,0.21992245,-1.1584502,-0.17855795
IK_AXLAMFZYXNDEGQ-MLWYYCKJSA-N,-1.9856092,-3.3902838,0.3393929,1.9987934,0.07466572,-0.6206939,1.2171395,-1.9017076,-1.6365999,2.3929808,-1.587968,-1.5561949,0.9762989,-0.14857414,-0.13916303,0.9793666,-3.0722997,-1.7037077,1.8051984,0.17055584,-2.6393752,0.055823296,-2.133234,-0.37009093
IK_AXQACEQYCPKDMV-RZAWKFBISA-N,-0.3810773,-1.1179577,-1.3941905,-1.8397684,0.57001275,-0.24210134,0.31477788,0.3425086,-0.7083349,-0.7882737,1.3465234,-1.9174242,-0.8439467,-4.1287837,-1.978582,-1.2054466,0.77671605,-0.729006,0.0499018,-0.9924183,-0.13379093,-1.418691,-2.2909756,-1.2390972
IK_AXRIHSJZHOTGAE-ATZCPNFKSA-N,-2.108764,0.78858405,-1.425571,-4.8099475,-1.0443406,-1.8251566,-0.94475824,2.4340217,0.0017846525,0.18175325,1.8680664,0.74696773,-0.5424092,-1.8866867,-1.4614646,-4.224338,3.5501926,0.31028432,-3.7643783,-2.5226912,0.35026157,-0.9928559,0.13934219,-1.1753876
IK_AXZGUCXCTZMPTR-UVGACIQRSA-N,-1.7296473,-3.2752423,0.45820498,2.1958861,0.046471752,-0.49542832,1.1436841,-1.8001523,-1.5643188,2.321138,-1.5618073,-1.4141381,0.9712517,-0.030000996,-0.052477226,1.0604709,-2.9181678,-1.7198473,1.7955424,0.2894197,-2.4427102,0.10091619,-2.0371025,-0.22527733
IK_AYFVYJQAPQTCCC-GBXIJSLDSA-N,1.6506242,2.0513468,0.94976145,2.156,-0.7729876,2.852082,-0.21602522,-0.07981026,-0.38325572,-1.3845634,-1.9036008,1.1066898,-0.11072855,1.8655897,2.2429156,0.3052366,-1.2686894,0.64609754,0.11807651,0.16824672,0.11437371,1.5269879,-0.4973424,0.8367485
IK_AYFVYJQAPQTCCC-HRFVKAFMSA-N,1.4074175,1.8372153,0.80988914,1.8636789,-0.72476727,2.4951577,-0.1695706,-0.115455896,-0.5653757,-1.3044482,-1.7728921,0.8883141,-0.11315795,1.5707915,2.0532732,0.31377286,-1.2126107,0.536994,0.1667112,0.103863396,0.043182656,1.3968396,-0.6288705,0.64447147
IK_AYFVYJQAPQTCCC-UHFFFAOYNA-N,1.646572,2.2247572,0.9114733,2.0692608,-0.8439578,2.9761322,-0.28421447,0.0060698837,-0.4710273,-1.4913423,-2.0184002,1.1612374,-0.16120015,1.9515867,2.405483,0.20310763,-1.1581568,0.7104554,0.024607994,0.13013436,0.17803593,1.6544232,-0.56638825,0.7898162
IK_AYHSDYHVIFMJHB-NFPJMEHBSA-N,-1.92203,-3.4137015,0.34148365,2.054693,0.095764376,-0.5855708,1.2209287,-1.9039395,-1.6299907,2.4101408,-1.5866723,-1.5203526,1.0184478,-0.1317668,-0.084549986,1.0129544,-3.0816467,-1.7264822,1.8167205,0.17745106,-2.6620204,0.059016783,-2.107535,-0.3743026
IK_AYIZHKDZYOSOGY-IUCAKERBSA-N,1.8621365,1.4675826,1.2481912,2.5832012,-0.4858355,3.4340637,-0.32267773,-0.28884587,-0.33233273,-0.77322435,-2.0147328,0.70279896,0.17414945,1.1070206,2.0425599,0.47258016,-1.9240042,-0.01196149,0.49764758,-0.13260654,-0.7443098,1.6726415,-1.1169019,0.73327005
